l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
51590,670,71,3,47.0,73821.49,0.03,0.03,N,O,1998-05-13,1998-06-05,1998-06-02,NONE,AIR," ironic pinto beans. final, fin",1998
51618,57,8,6,47.0,44981.35,0.0,0.08,N,O,1998-03-04,1998-04-15,1998-03-25,NONE,AIR,. furiously final ideas wake. express ,1998
51653,1093,64,3,44.0,43739.96,0.0,0.06,N,O,1998-01-12,1997-11-03,1998-01-30,DELIVER IN PERSON,AIR,"s? bold, final asymptotes",1998
51874,1725,26,1,27.0,43921.44,0.04,0.07,N,O,1998-04-05,1998-03-19,1998-04-29,NONE,AIR,sts. carefully even instructions eat bli,1998
51973,148,75,1,1.0,1048.14,0.05,0.03,N,O,1998-09-12,1998-06-23,1998-10-08,NONE,AIR, sleep blithely. ,1998
52036,489,48,3,36.0,50021.28,0.06,0.0,N,O,1998-09-28,1998-08-19,1998-10-04,TAKE BACK RETURN,AIR,l escapades. regular asymp,1998
52067,740,41,2,32.0,52503.68,0.07,0.05,N,O,1998-09-28,1998-09-14,1998-10-13,NONE,AIR,even foxes are accordi,1998
52101,147,100,3,8.0,8377.12,0.0,0.04,N,O,1998-02-14,1998-04-07,1998-02-17,TAKE BACK RETURN,AIR, ironic packages sleep carefully. expres,1998
52131,1176,77,1,35.0,37700.95,0.1,0.08,N,O,1998-03-03,1997-12-24,1998-03-15,NONE,AIR,"e the pending accounts. regular, un",1998
52131,80,31,3,7.0,6860.56,0.05,0.03,N,O,1998-03-09,1998-01-30,1998-03-24,DELIVER IN PERSON,AIR,icing accounts. carefully regular excuses s,1998
52165,1827,57,1,33.0,57051.06,0.09,0.06,N,O,1998-07-31,1998-07-16,1998-08-03,TAKE BACK RETURN,AIR,usly special deposits boost acros,1998
52165,175,76,4,15.0,16127.55,0.1,0.07,N,O,1998-08-09,1998-07-09,1998-08-23,COLLECT COD,AIR,integrate blithely agains,1998
52192,1015,51,5,39.0,35724.39,0.02,0.04,N,O,1998-06-28,1998-08-14,1998-07-25,DELIVER IN PERSON,AIR, the ironic foxes wake en,1998
52289,1678,61,1,27.0,42651.09,0.03,0.02,N,O,1998-09-27,1998-08-05,1998-10-19,TAKE BACK RETURN,AIR,ccounts was blithe,1998
52384,1635,77,2,3.0,4609.89,0.09,0.04,N,O,1998-08-30,1998-08-10,1998-09-16,TAKE BACK RETURN,AIR,he fluffily silent requests. c,1998
52832,1547,88,1,14.0,20279.56,0.01,0.02,N,O,1998-06-06,1998-05-15,1998-06-10,DELIVER IN PERSON,AIR,ounts. carefully even ac,1998
52834,263,91,2,27.0,31408.02,0.06,0.04,N,O,1998-03-05,1998-01-29,1998-03-31,COLLECT COD,AIR,sly unusual requests are slyly accord,1998
52834,308,9,3,4.0,4833.2,0.03,0.07,N,O,1998-03-28,1998-01-23,1998-03-31,DELIVER IN PERSON,AIR,to breach. carefully silent deposi,1998
52835,1939,40,3,29.0,53386.97,0.1,0.0,N,O,1997-12-10,1997-10-27,1998-01-07,NONE,AIR,packages. furiously even,1998
52836,1525,6,5,38.0,54207.76,0.05,0.07,N,O,1998-07-06,1998-05-28,1998-07-17,COLLECT COD,AIR,regular deposits dazzle b,1998
52962,1384,61,3,37.0,47559.06,0.02,0.01,N,O,1998-08-10,1998-07-30,1998-09-08,DELIVER IN PERSON,AIR,frays haggl,1998
52962,79,55,4,5.0,4895.35,0.03,0.05,N,O,1998-09-24,1998-08-09,1998-10-23,TAKE BACK RETURN,AIR, special excuse,1998
53095,332,17,1,35.0,43131.55,0.05,0.08,N,O,1997-12-15,1997-12-25,1998-01-02,TAKE BACK RETURN,AIR,c accounts print blithely,1998
53125,837,37,1,36.0,62561.88,0.06,0.04,N,O,1998-09-10,1998-09-01,1998-09-20,NONE,AIR,ests haggle slyly stealthily,1998
53377,736,69,5,35.0,57285.55,0.02,0.01,N,O,1998-11-22,1998-09-20,1998-12-16,TAKE BACK RETURN,AIR, are slyly about the requests. furiou,1998
53472,1458,76,2,24.0,32626.8,0.03,0.02,N,O,1998-03-03,1998-01-22,1998-03-23,TAKE BACK RETURN,AIR,lithely even ideas wake,1998
53475,1012,18,2,45.0,41085.45,0.03,0.07,N,O,1998-02-05,1997-12-21,1998-02-09,COLLECT COD,AIR,ve slyly quickly permanent instructio,1998
53542,1573,54,1,34.0,50135.38,0.08,0.02,N,O,1998-07-18,1998-07-30,1998-07-26,DELIVER IN PERSON,AIR,e. slyly final foxes sle,1998
53542,1291,92,5,45.0,53653.05,0.09,0.05,N,O,1998-05-13,1998-06-09,1998-05-26,TAKE BACK RETURN,AIR,the quickly un,1998
53665,1623,24,2,20.0,30492.4,0.05,0.0,N,O,1998-04-17,1998-03-24,1998-04-30,DELIVER IN PERSON,AIR,oxes. slyly fi,1998
53665,271,72,6,4.0,4685.08,0.1,0.02,N,O,1998-03-13,1998-04-14,1998-03-20,TAKE BACK RETURN,AIR,dependencies s,1998
53669,564,65,2,28.0,41007.68,0.03,0.06,N,O,1998-05-28,1998-05-16,1998-06-10,DELIVER IN PERSON,AIR,rns poach finally final packages. unusual,1998
53701,348,49,2,31.0,38698.54,0.04,0.05,N,O,1998-03-25,1998-05-18,1998-04-20,TAKE BACK RETURN,AIR, fluffily regular deco,1998
53731,1112,21,1,38.0,38498.18,0.07,0.06,N,O,1998-06-09,1998-04-10,1998-07-09,DELIVER IN PERSON,AIR,"ites. regular, special requests bo",1998
53792,330,59,4,6.0,7381.98,0.09,0.02,N,O,1998-09-14,1998-07-07,1998-10-12,NONE,AIR,ackages na,1998
53794,1241,79,2,40.0,45689.6,0.0,0.05,N,O,1998-01-07,1997-10-28,1998-01-11,DELIVER IN PERSON,AIR,to beans believe blithely; ironic ideas ,1998
53794,1726,27,3,20.0,32554.4,0.03,0.02,N,O,1997-12-30,1997-10-15,1998-01-29,COLLECT COD,AIR,counts. furiously special packag,1998
53831,1006,77,2,37.0,33559.0,0.05,0.06,N,O,1998-04-09,1998-04-17,1998-05-07,DELIVER IN PERSON,AIR,oze slyly slyly pending attainments.,1998
53831,1754,39,5,7.0,11590.25,0.02,0.08,N,O,1998-06-18,1998-05-07,1998-07-12,NONE,AIR,among the slyly ,1998
53958,1252,27,6,6.0,6919.5,0.1,0.05,N,O,1998-04-05,1998-03-17,1998-04-06,COLLECT COD,AIR,nts along the blithely final accounts ,1998
54112,644,45,3,47.0,72598.08,0.07,0.05,N,O,1998-08-04,1998-08-07,1998-08-06,TAKE BACK RETURN,AIR,sits. carefully spec,1998
54118,830,30,2,2.0,3461.66,0.1,0.05,N,O,1998-06-22,1998-04-22,1998-07-22,DELIVER IN PERSON,AIR, sleep special courts. blithe,1998
54182,1744,87,6,5.0,8228.7,0.07,0.01,N,O,1998-06-25,1998-07-24,1998-06-29,TAKE BACK RETURN,AIR,iously regular Tiresias. slyly pending p,1998
54208,1878,8,1,9.0,16018.83,0.04,0.0,N,O,1998-08-08,1998-08-17,1998-08-21,NONE,AIR, ironic deposits sleep slyly. special,1998
54311,747,12,5,33.0,54375.42,0.09,0.07,N,O,1998-03-02,1998-03-05,1998-03-24,TAKE BACK RETURN,AIR,quickly ir,1998
54338,998,67,2,7.0,13292.93,0.09,0.03,N,O,1998-01-18,1998-02-14,1998-01-19,COLLECT COD,AIR, ironic packages doubt sly,1998
54338,1316,17,4,6.0,7303.86,0.06,0.04,N,O,1998-02-09,1998-03-17,1998-03-04,COLLECT COD,AIR,counts use. carefully silent foxes are neve,1998
54343,515,46,6,17.0,24063.67,0.07,0.04,N,O,1998-08-12,1998-10-15,1998-08-18,TAKE BACK RETURN,AIR,tain quickly ironic deposits. un,1998
54470,1306,45,1,40.0,48292.0,0.09,0.02,N,O,1997-12-26,1998-01-25,1998-01-02,DELIVER IN PERSON,AIR,of the regular courts. instructions cajo,1998
54532,982,83,6,10.0,18829.8,0.09,0.04,N,O,1998-03-22,1998-04-01,1998-04-02,COLLECT COD,AIR,refully carefully final deposits: quickly p,1998
54561,1750,35,4,46.0,75980.5,0.04,0.04,N,O,1998-05-31,1998-05-12,1998-06-20,NONE,AIR,. carefully regular ide,1998
54631,96,47,5,21.0,20917.89,0.01,0.03,N,O,1998-11-05,1998-08-10,1998-11-25,COLLECT COD,AIR,. regular theodol,1998
54661,746,47,7,14.0,23054.36,0.1,0.0,N,O,1998-08-18,1998-09-13,1998-09-12,TAKE BACK RETURN,AIR,into beans-- express excuses promise,1998
54725,1584,5,3,26.0,38625.08,0.02,0.01,N,O,1998-09-01,1998-06-09,1998-09-20,COLLECT COD,AIR,le bold dependencies. slyly regular accoun,1998
54788,1584,25,1,7.0,10399.06,0.09,0.05,N,O,1998-06-13,1998-07-06,1998-06-23,NONE,AIR,ep slyly carefully ,1998
54788,1167,4,2,3.0,3204.48,0.07,0.07,N,O,1998-08-17,1998-06-29,1998-09-13,NONE,AIR,nts. silently ironic acc,1998
54823,467,68,3,14.0,19144.44,0.01,0.06,N,O,1998-06-11,1998-05-04,1998-06-15,COLLECT COD,AIR,al deposits. sly,1998
54946,906,7,2,12.0,21682.8,0.0,0.06,N,O,1997-12-08,1998-01-25,1998-01-06,NONE,AIR,ole after the even tithes. slyly even r,1998
54982,819,53,3,37.0,63632.97,0.04,0.03,N,O,1998-05-05,1998-04-19,1998-05-08,TAKE BACK RETURN,AIR, even wate,1998
55010,1648,72,1,10.0,15496.4,0.01,0.08,N,O,1998-08-13,1998-10-24,1998-08-29,COLLECT COD,AIR,"le along the express,",1998
55010,921,24,4,46.0,83808.32,0.08,0.07,N,O,1998-09-16,1998-09-08,1998-09-18,DELIVER IN PERSON,AIR, haggle furiously. requests nag quick,1998
55078,783,80,2,8.0,13470.24,0.09,0.06,N,O,1998-07-23,1998-09-05,1998-08-01,NONE,AIR, dependencies sleep after,1998
55104,1574,15,1,1.0,1475.57,0.04,0.06,N,O,1998-05-01,1998-04-07,1998-05-02,NONE,AIR, slyly across the,1998
55205,961,30,2,19.0,35377.24,0.08,0.0,N,O,1998-08-28,1998-10-16,1998-08-29,DELIVER IN PERSON,AIR,s foxes haggle. carefully final instructi,1998
55238,1028,64,6,4.0,3716.08,0.1,0.0,N,O,1998-09-26,1998-08-03,1998-10-20,COLLECT COD,AIR,e. blithely u,1998
55523,427,28,2,35.0,46459.7,0.05,0.0,N,O,1998-07-18,1998-07-13,1998-08-08,COLLECT COD,AIR,en packages sleep bl,1998
55559,1673,97,4,25.0,39366.75,0.06,0.04,N,O,1998-01-02,1997-12-01,1998-01-12,COLLECT COD,AIR,ructions wake daringly slyly final package,1998
55586,150,51,2,44.0,46206.6,0.05,0.01,N,O,1998-06-13,1998-06-30,1998-06-16,TAKE BACK RETURN,AIR,arefully final pinto,1998
55617,396,53,1,45.0,58337.55,0.08,0.05,N,O,1998-08-22,1998-09-02,1998-08-30,TAKE BACK RETURN,AIR,furiously. carefully final packages a,1998
55617,1705,32,7,2.0,3213.4,0.02,0.06,N,O,1998-09-16,1998-08-20,1998-09-26,TAKE BACK RETURN,AIR,ironic theodolites u,1998
55649,811,11,1,35.0,59913.35,0.1,0.0,N,O,1998-01-30,1998-03-02,1998-02-01,TAKE BACK RETURN,AIR,re among the fluffily unus,1998
55751,1185,94,2,16.0,17378.88,0.05,0.04,N,O,1998-04-02,1998-01-31,1998-05-02,DELIVER IN PERSON,AIR,nding deposits. carefully ironic ,1998
56231,1018,19,1,26.0,23894.26,0.07,0.03,N,O,1998-08-01,1998-06-29,1998-08-29,DELIVER IN PERSON,AIR,fully final requests snooze,1998
56231,666,98,2,50.0,78333.0,0.09,0.07,N,O,1998-06-01,1998-07-30,1998-06-10,NONE,AIR, accounts against the bravely e,1998
56326,775,8,1,8.0,13406.16,0.02,0.0,N,O,1998-07-16,1998-08-05,1998-08-13,NONE,AIR,ial theodolites? carefully regular,1998
56326,1849,93,3,14.0,24511.76,0.02,0.03,N,O,1998-09-27,1998-09-05,1998-10-09,NONE,AIR,"express, pending acco",1998
56449,835,36,2,21.0,36452.43,0.04,0.02,N,O,1998-06-28,1998-08-07,1998-06-29,COLLECT COD,AIR, final pinto beans eat blithely aga,1998
56449,412,13,3,15.0,19686.15,0.04,0.03,N,O,1998-07-21,1998-07-30,1998-08-17,DELIVER IN PERSON,AIR, slyly carefully r,1998
56551,437,67,1,9.0,12036.87,0.03,0.0,N,O,1998-05-10,1998-04-29,1998-06-01,COLLECT COD,AIR,deposits about the blithely unusual as,1998
56551,606,69,5,24.0,36158.4,0.07,0.02,N,O,1998-04-28,1998-05-07,1998-05-17,COLLECT COD,AIR,onic accounts. blithel,1998
56736,1462,63,1,16.0,21815.36,0.02,0.08,N,O,1998-03-28,1998-03-26,1998-03-31,COLLECT COD,AIR,c theodolites mold fluffily above the,1998
56928,190,69,3,47.0,51238.93,0.05,0.05,N,O,1998-05-26,1998-08-22,1998-06-25,COLLECT COD,AIR,uriously. re,1998
56964,191,70,1,40.0,43647.6,0.04,0.01,N,O,1998-01-29,1998-03-08,1998-02-07,NONE,AIR,lithely above the careful,1998
57030,198,77,6,39.0,42829.41,0.01,0.04,N,O,1998-09-04,1998-07-12,1998-09-09,DELIVER IN PERSON,AIR,efully pendi,1998
57094,1363,78,4,17.0,21494.12,0.06,0.04,N,O,1998-10-11,1998-09-10,1998-11-06,DELIVER IN PERSON,AIR,nal accounts. sl,1998
57184,1833,63,5,7.0,12143.81,0.02,0.01,N,O,1998-05-06,1998-03-04,1998-05-15,COLLECT COD,AIR,structions! unusual req,1998
57187,1541,22,2,15.0,21638.1,0.06,0.06,N,O,1998-06-09,1998-05-10,1998-06-27,TAKE BACK RETURN,AIR,finally final,1998
57187,1227,2,4,10.0,11282.2,0.03,0.02,N,O,1998-03-26,1998-06-08,1998-04-14,DELIVER IN PERSON,AIR,ep above the permanent deposits. ,1998
57252,1399,38,3,5.0,6501.95,0.04,0.03,N,O,1997-12-20,1997-12-19,1998-01-17,NONE,AIR,eas integrate blithely. sly,1998
57254,1676,18,1,19.0,29975.73,0.06,0.08,N,O,1998-05-04,1998-05-07,1998-05-16,COLLECT COD,AIR, silent deposits dazzle sly,1998
57254,1473,13,3,43.0,59102.21,0.09,0.03,N,O,1998-04-12,1998-04-12,1998-04-24,DELIVER IN PERSON,AIR,s nag quickly even platelets. qu,1998
57254,1568,9,4,21.0,30860.76,0.04,0.07,N,O,1998-05-18,1998-04-23,1998-05-20,COLLECT COD,AIR, quickly about ,1998
57255,1293,68,2,4.0,4777.16,0.02,0.04,N,O,1998-01-24,1997-11-22,1998-02-07,TAKE BACK RETURN,AIR,the ironic accounts. carefully special,1998
57285,752,17,5,41.0,67762.75,0.07,0.04,N,O,1998-03-27,1998-04-08,1998-04-17,NONE,AIR,re carefully ,1998
57410,1019,55,6,25.0,23000.25,0.1,0.02,N,O,1998-05-12,1998-02-18,1998-05-20,DELIVER IN PERSON,AIR,carefully regular dolphins. ,1998
57411,1139,40,1,37.0,38484.81,0.04,0.02,N,O,1998-06-18,1998-06-24,1998-07-03,COLLECT COD,AIR,eep fluffily. special,1998
57446,1544,45,1,39.0,56376.06,0.03,0.02,N,O,1998-01-31,1998-02-25,1998-02-18,TAKE BACK RETURN,AIR,"usly final, s",1998
57446,157,58,4,49.0,51800.35,0.09,0.06,N,O,1998-01-11,1998-01-08,1998-02-02,DELIVER IN PERSON,AIR,cajole furio,1998
57472,1964,9,1,23.0,42917.08,0.01,0.0,N,O,1998-08-19,1998-10-06,1998-09-03,TAKE BACK RETURN,AIR, multipliers against the bold foxes ma,1998
57472,1800,27,3,36.0,61264.8,0.07,0.06,N,O,1998-08-17,1998-10-10,1998-09-15,COLLECT COD,AIR,r the slyly even requests af,1998
57636,758,59,1,20.0,33175.0,0.04,0.07,N,O,1998-07-21,1998-06-20,1998-08-01,COLLECT COD,AIR,s. quickly bu,1998
57730,1996,85,3,5.0,9489.95,0.03,0.0,N,O,1998-03-25,1998-05-09,1998-04-05,TAKE BACK RETURN,AIR,ins sleep ,1998
57797,1762,63,4,49.0,81524.24,0.05,0.08,N,O,1998-03-01,1998-04-12,1998-03-08,DELIVER IN PERSON,AIR, blithely regular re,1998
57826,298,99,1,25.0,29957.25,0.02,0.01,N,O,1998-04-07,1998-06-13,1998-04-29,COLLECT COD,AIR,must have to cajole. slyly f,1998
58048,1737,64,1,8.0,13109.84,0.0,0.06,N,O,1998-11-18,1998-09-13,1998-12-08,TAKE BACK RETURN,AIR, quickly pending accounts hinder slyly fu,1998
58208,1631,73,2,41.0,62837.83,0.01,0.06,N,O,1998-08-14,1998-09-28,1998-09-09,TAKE BACK RETURN,AIR,luffily silent wa,1998
58208,446,47,4,34.0,45778.96,0.04,0.06,N,O,1998-09-28,1998-10-06,1998-10-06,COLLECT COD,AIR," regular, silent dolphins wake care",1998
58274,665,59,1,47.0,73586.02,0.06,0.04,N,O,1998-04-16,1998-04-26,1998-05-07,COLLECT COD,AIR,ven pinto b,1998
58400,1667,9,1,25.0,39216.5,0.06,0.06,N,O,1998-03-21,1998-01-30,1998-04-19,NONE,AIR,press sentiments alongside,1998
58400,677,40,3,31.0,48907.77,0.0,0.0,N,O,1998-03-07,1998-01-29,1998-03-29,TAKE BACK RETURN,AIR,are across the carefu,1998
58405,357,58,1,2.0,2514.7,0.09,0.08,N,O,1998-10-30,1998-10-21,1998-11-10,DELIVER IN PERSON,AIR," wake final, fin",1998
58464,1333,10,3,43.0,53076.19,0.01,0.04,N,O,1997-12-04,1998-02-03,1998-01-02,NONE,AIR,nto beans affix quickly express pin,1998
58464,566,57,6,8.0,11732.48,0.04,0.08,N,O,1998-02-21,1998-01-22,1998-03-10,NONE,AIR,ithely busy deposits mold slyly across th,1998
58465,1871,1,1,5.0,8864.35,0.1,0.05,N,O,1998-05-26,1998-04-05,1998-06-07,TAKE BACK RETURN,AIR,round the special accounts? pe,1998
58630,1732,59,5,9.0,14703.57,0.05,0.01,N,O,1997-12-07,1998-01-07,1998-01-05,COLLECT COD,AIR,ic dependencies after,1998
58912,519,10,2,18.0,25551.18,0.03,0.08,N,O,1997-12-20,1997-11-30,1998-01-17,DELIVER IN PERSON,AIR,ing pinto beans ,1998
58946,1309,24,4,26.0,31467.8,0.09,0.04,N,O,1998-03-05,1998-03-26,1998-03-09,NONE,AIR,onic forges,1998
58951,1441,81,2,25.0,33561.0,0.02,0.06,N,O,1998-02-01,1998-01-11,1998-02-14,TAKE BACK RETURN,AIR,g the blithely final packa,1998
59013,1280,18,1,30.0,35438.4,0.06,0.06,N,O,1998-06-12,1998-05-29,1998-07-09,DELIVER IN PERSON,AIR,sits after the express courts cajole ne,1998
59013,1897,98,2,17.0,30581.13,0.02,0.07,N,O,1998-06-20,1998-05-03,1998-06-29,NONE,AIR,es boost quickly sl,1998
59140,955,58,6,30.0,55678.5,0.03,0.05,N,O,1997-12-15,1997-10-18,1998-01-02,COLLECT COD,AIR,regular accoun,1998
59143,481,69,3,33.0,45588.84,0.08,0.01,N,O,1998-09-15,1998-10-12,1998-10-03,COLLECT COD,AIR,pinto beans s,1998
59331,316,17,1,40.0,48652.4,0.06,0.0,N,O,1998-04-06,1998-06-02,1998-04-21,NONE,AIR,slyly regular theodol,1998
59331,1071,77,2,21.0,20413.47,0.06,0.05,N,O,1998-03-29,1998-05-05,1998-04-15,DELIVER IN PERSON,AIR,cording to the carefully ironic packages. ,1998
59331,1533,14,4,30.0,43035.9,0.01,0.02,N,O,1998-04-30,1998-05-18,1998-05-05,COLLECT COD,AIR,ietly final foxes. furiously pending,1998
59457,1035,41,4,42.0,39313.26,0.05,0.03,N,O,1998-09-05,1998-10-15,1998-09-17,TAKE BACK RETURN,AIR,lithely after the blithely,1998
59458,844,11,3,16.0,27917.44,0.1,0.03,N,O,1998-05-16,1998-06-02,1998-05-28,TAKE BACK RETURN,AIR,"le blithely across the pinto beans. idle, s",1998
59462,1814,44,1,2.0,3431.62,0.01,0.01,N,O,1998-06-25,1998-05-24,1998-06-29,COLLECT COD,AIR,t theodolites nag. bli,1998
59527,156,35,5,37.0,39077.55,0.06,0.04,N,O,1998-08-05,1998-09-04,1998-08-13,DELIVER IN PERSON,AIR,"kages. regular, e",1998
59620,1731,16,7,12.0,19592.76,0.07,0.02,N,O,1998-05-01,1998-06-01,1998-05-09,COLLECT COD,AIR,. excuses haggle furiously blithely,1998
59749,238,93,1,45.0,51220.35,0.03,0.02,N,O,1998-05-05,1998-07-12,1998-05-07,COLLECT COD,AIR,st have to,1998
59811,1654,96,4,28.0,43558.2,0.08,0.07,N,O,1998-03-29,1998-03-12,1998-04-17,DELIVER IN PERSON,AIR,. pinto beans hagg,1998
59968,1596,37,2,37.0,55410.83,0.1,0.02,N,O,1998-01-26,1997-12-07,1998-02-10,DELIVER IN PERSON,AIR,usly pending decoys. ir,1998
