l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
57254,1676,18,1,19.00,29975.73,0.06,0.08,N,O,1998-05-04,1998-05-07,1998-05-16,COLLECT COD,silent deposits dazzle sly
57254,1473,13,3,43.00,59102.21,0.09,0.03,N,O,1998-04-12,1998-04-12,1998-04-24,DELIVER IN PERSON,s nag quickly even platelets. qu
57254,1568,9,4,21.00,30860.76,0.04,0.07,N,O,1998-05-18,1998-04-23,1998-05-20,COLLECT COD,quickly about
57255,1293,68,2,4.00,4777.16,0.02,0.04,N,O,1998-01-24,1997-11-22,1998-02-07,TAKE BACK RETURN,the ironic accounts. carefully special
57285,752,17,5,41.00,67762.75,0.07,0.04,N,O,1998-03-27,1998-04-08,1998-04-17,NONE,re carefully
57410,1019,55,6,25.00,23000.25,0.10,0.02,N,O,1998-05-12,1998-02-18,1998-05-20,DELIVER IN PERSON,carefully regular dolphins.
57411,1139,40,1,37.00,38484.81,0.04,0.02,N,O,1998-06-18,1998-06-24,1998-07-03,COLLECT COD,eep fluffily. special
57446,1544,45,1,39.00,56376.06,0.03,0.02,N,O,1998-01-31,1998-02-25,1998-02-18,TAKE BACK RETURN,"usly final, s"
57446,157,58,4,49.00,51800.35,0.09,0.06,N,O,1998-01-11,1998-01-08,1998-02-02,DELIVER IN PERSON,cajole furio
57472,1964,9,1,23.00,42917.08,0.01,0.00,N,O,1998-08-19,1998-10-06,1998-09-03,TAKE BACK RETURN,multipliers against the bold foxes ma
57472,1800,27,3,36.00,61264.80,0.07,0.06,N,O,1998-08-17,1998-10-10,1998-09-15,COLLECT COD,r the slyly even requests af
57636,758,59,1,20.00,33175.00,0.04,0.07,N,O,1998-07-21,1998-06-20,1998-08-01,COLLECT COD,s. quickly bu
57730,1996,85,3,5.00,9489.95,0.03,0.00,N,O,1998-03-25,1998-05-09,1998-04-05,TAKE BACK RETURN,ins sleep
57797,1762,63,4,49.00,81524.24,0.05,0.08,N,O,1998-03-01,1998-04-12,1998-03-08,DELIVER IN PERSON,blithely regular re
57826,298,99,1,25.00,29957.25,0.02,0.01,N,O,1998-04-07,1998-06-13,1998-04-29,COLLECT COD,must have to cajole. slyly f
58048,1737,64,1,8.00,13109.84,0.00,0.06,N,O,1998-11-18,1998-09-13,1998-12-08,TAKE BACK RETURN,quickly pending accounts hinder slyly fu
58208,1631,73,2,41.00,62837.83,0.01,0.06,N,O,1998-08-14,1998-09-28,1998-09-09,TAKE BACK RETURN,luffily silent wa
58208,446,47,4,34.00,45778.96,0.04,0.06,N,O,1998-09-28,1998-10-06,1998-10-06,COLLECT COD,"regular, silent dolphins wake care"
58274,665,59,1,47.00,73586.02,0.06,0.04,N,O,1998-04-16,1998-04-26,1998-05-07,COLLECT COD,ven pinto b
58400,1667,9,1,25.00,39216.50,0.06,0.06,N,O,1998-03-21,1998-01-30,1998-04-19,NONE,press sentiments alongside
58400,677,40,3,31.00,48907.77,0.00,0.00,N,O,1998-03-07,1998-01-29,1998-03-29,TAKE BACK RETURN,are across the carefu
58405,357,58,1,2.00,2514.70,0.09,0.08,N,O,1998-10-30,1998-10-21,1998-11-10,DELIVER IN PERSON,"wake final, fin"
58464,1333,10,3,43.00,53076.19,0.01,0.04,N,O,1997-12-04,1998-02-03,1998-01-02,NONE,nto beans affix quickly express pin
58464,566,57,6,8.00,11732.48,0.04,0.08,N,O,1998-02-21,1998-01-22,1998-03-10,NONE,ithely busy deposits mold slyly across th
58465,1871,1,1,5.00,8864.35,0.10,0.05,N,O,1998-05-26,1998-04-05,1998-06-07,TAKE BACK RETURN,round the special accounts? pe
58630,1732,59,5,9.00,14703.57,0.05,0.01,N,O,1997-12-07,1998-01-07,1998-01-05,COLLECT COD,ic dependencies after
58912,519,10,2,18.00,25551.18,0.03,0.08,N,O,1997-12-20,1997-11-30,1998-01-17,DELIVER IN PERSON,ing pinto beans
58946,1309,24,4,26.00,31467.80,0.09,0.04,N,O,1998-03-05,1998-03-26,1998-03-09,NONE,onic forges
58951,1441,81,2,25.00,33561.00,0.02,0.06,N,O,1998-02-01,1998-01-11,1998-02-14,TAKE BACK RETURN,g the blithely final packa
59013,1280,18,1,30.00,35438.40,0.06,0.06,N,O,1998-06-12,1998-05-29,1998-07-09,DELIVER IN PERSON,sits after the express courts cajole ne
59013,1897,98,2,17.00,30581.13,0.02,0.07,N,O,1998-06-20,1998-05-03,1998-06-29,NONE,es boost quickly sl
59140,955,58,6,30.00,55678.50,0.03,0.05,N,O,1997-12-15,1997-10-18,1998-01-02,COLLECT COD,regular accoun
59143,481,69,3,33.00,45588.84,0.08,0.01,N,O,1998-09-15,1998-10-12,1998-10-03,COLLECT COD,pinto beans s
59331,316,17,1,40.00,48652.40,0.06,0.00,N,O,1998-04-06,1998-06-02,1998-04-21,NONE,slyly regular theodol
59331,1071,77,2,21.00,20413.47,0.06,0.05,N,O,1998-03-29,1998-05-05,1998-04-15,DELIVER IN PERSON,cording to the carefully ironic packages.
59331,1533,14,4,30.00,43035.90,0.01,0.02,N,O,1998-04-30,1998-05-18,1998-05-05,COLLECT COD,ietly final foxes. furiously pending
59457,1035,41,4,42.00,39313.26,0.05,0.03,N,O,1998-09-05,1998-10-15,1998-09-17,TAKE BACK RETURN,lithely after the blithely
59458,844,11,3,16.00,27917.44,0.10,0.03,N,O,1998-05-16,1998-06-02,1998-05-28,TAKE BACK RETURN,"le blithely across the pinto beans. idle, s"
59462,1814,44,1,2.00,3431.62,0.01,0.01,N,O,1998-06-25,1998-05-24,1998-06-29,COLLECT COD,t theodolites nag. bli
59527,156,35,5,37.00,39077.55,0.06,0.04,N,O,1998-08-05,1998-09-04,1998-08-13,DELIVER IN PERSON,"kages. regular, e"
59620,1731,16,7,12.00,19592.76,0.07,0.02,N,O,1998-05-01,1998-06-01,1998-05-09,COLLECT COD,. excuses haggle furiously blithely
59749,238,93,1,45.00,51220.35,0.03,0.02,N,O,1998-05-05,1998-07-12,1998-05-07,COLLECT COD,st have to
59811,1654,96,4,28.00,43558.20,0.08,0.07,N,O,1998-03-29,1998-03-12,1998-04-17,DELIVER IN PERSON,. pinto beans hagg
59968,1596,37,2,37.00,55410.83,0.10,0.02,N,O,1998-01-26,1997-12-07,1998-02-10,DELIVER IN PERSON,usly pending decoys. ir
