l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
54881,1036,7,1,46.00,43103.38,0.10,0.02,N,O,1998-07-05,1998-07-19,1998-07-08,NONE,ording to the carefully iro
54881,470,100,3,15.00,20557.05,0.00,0.03,N,O,1998-06-12,1998-06-29,1998-06-28,TAKE BACK RETURN,nts. quickly pending deposits agai
54946,1040,46,3,39.00,36700.56,0.10,0.06,N,O,1997-12-25,1998-01-23,1998-01-06,DELIVER IN PERSON,ly unusual accounts. packages haggle blith
54948,1609,51,4,43.00,64955.80,0.08,0.02,N,O,1998-02-11,1998-02-03,1998-03-03,COLLECT COD,instructions above the
54951,1679,62,4,32.00,50581.44,0.03,0.02,N,O,1998-05-20,1998-06-01,1998-06-15,DELIVER IN PERSON,"lly final, ironic"
54951,476,35,5,36.00,49552.92,0.10,0.03,N,O,1998-06-03,1998-05-18,1998-06-20,COLLECT COD,press requests a
54982,1573,54,4,29.00,42762.53,0.09,0.03,N,O,1998-05-08,1998-04-12,1998-05-09,TAKE BACK RETURN,instructio
55008,1657,99,5,13.00,20262.45,0.08,0.03,N,O,1998-08-16,1998-10-09,1998-08-27,COLLECT COD,tes cajole blith
55104,997,66,2,30.00,56939.70,0.06,0.01,N,O,1998-01-23,1998-03-09,1998-02-21,DELIVER IN PERSON,l requests wake quickly. fluffily un
55104,574,5,4,4.00,5898.28,0.08,0.04,N,O,1998-02-25,1998-03-26,1998-03-07,COLLECT COD,luffily regular courts
55173,305,90,5,35.00,42185.50,0.03,0.08,N,O,1998-01-08,1997-12-26,1998-01-31,TAKE BACK RETURN,ges. unusual pinto beans sleep sly
55617,460,48,4,10.00,13604.60,0.10,0.00,N,O,1998-07-13,1998-09-18,1998-08-12,COLLECT COD,nooze carefully above the re
55617,610,73,6,43.00,64956.23,0.10,0.04,N,O,1998-09-22,1998-08-06,1998-10-09,DELIVER IN PERSON,side the silent theodolites wake blithely
55649,1260,35,4,4.00,4645.04,0.01,0.03,N,O,1998-03-09,1998-04-08,1998-03-16,DELIVER IN PERSON,ickly final dependencies. silen
56066,1915,48,1,13.00,23619.83,0.04,0.03,N,O,1998-02-18,1998-04-18,1998-02-26,DELIVER IN PERSON,"ly. ironic, ev"
56134,471,59,6,15.00,20572.05,0.09,0.00,N,O,1998-07-08,1998-06-15,1998-07-16,NONE,odolites are blithely fluff
56164,1154,55,1,24.00,25323.60,0.10,0.00,N,O,1998-07-10,1998-08-18,1998-07-31,NONE,ounts. regular accounts about the regul
56164,1783,68,2,3.00,5054.34,0.07,0.06,N,O,1998-09-04,1998-08-14,1998-09-28,DELIVER IN PERSON,accounts.
56198,1527,8,3,14.00,19999.28,0.02,0.08,N,O,1998-02-12,1997-12-18,1998-03-01,DELIVER IN PERSON,unusual pinto beans kindle quic
56294,643,6,1,26.00,40134.64,0.08,0.05,N,O,1998-04-14,1998-03-20,1998-04-17,TAKE BACK RETURN,ding to the furiously fina
56294,1365,80,3,4.00,5065.44,0.08,0.05,N,O,1998-03-15,1998-03-26,1998-04-01,TAKE BACK RETURN,ely. quickly pending account
56294,763,96,6,47.00,78196.72,0.02,0.06,N,O,1998-03-27,1998-03-25,1998-04-16,DELIVER IN PERSON,ges sleep furiousl
56356,1854,55,2,40.00,70234.00,0.03,0.06,N,O,1997-12-16,1998-02-02,1998-01-14,COLLECT COD,egular dolphins can wake furiously about
56449,637,38,1,34.00,52279.42,0.10,0.01,N,O,1998-08-20,1998-07-23,1998-09-13,DELIVER IN PERSON,ey players. fl
56518,706,7,3,30.00,48201.00,0.06,0.03,N,O,1998-03-24,1998-05-25,1998-03-30,TAKE BACK RETURN,ong the silent acc
56551,1327,4,2,30.00,36849.60,0.03,0.00,N,O,1998-02-23,1998-05-14,1998-02-26,COLLECT COD,l pains about the blithely
56736,1045,16,5,17.00,16082.68,0.02,0.05,N,O,1998-04-28,1998-03-13,1998-05-17,DELIVER IN PERSON,ar deposits boost slyly alo
56866,223,5,3,15.00,16848.30,0.06,0.08,N,O,1998-01-26,1998-02-12,1998-02-23,DELIVER IN PERSON,fluffy grouches above the caref
56993,1613,96,3,32.00,48467.52,0.06,0.02,N,O,1998-03-18,1998-06-05,1998-04-06,NONE,ully careful accounts.
57026,1115,16,1,17.00,17273.87,0.06,0.01,N,O,1998-09-07,1998-09-14,1998-09-08,COLLECT COD,uctions haggle fluffily a
57088,755,56,4,38.00,62918.50,0.04,0.05,N,O,1998-01-09,1997-11-29,1998-02-02,COLLECT COD,. blithely even asymptotes sn
57126,735,100,2,17.00,27807.41,0.08,0.08,N,O,1998-02-22,1998-04-14,1998-03-12,DELIVER IN PERSON,requests nag q
57254,576,37,6,41.00,60539.37,0.02,0.04,N,O,1998-05-12,1998-05-05,1998-05-15,TAKE BACK RETURN,elets. boldly
57284,1383,22,5,5.00,6421.90,0.01,0.08,N,O,1998-01-03,1997-11-23,1998-01-17,DELIVER IN PERSON,"boost quickly? express, ironic platelets"
57285,1544,45,4,23.00,33247.42,0.03,0.08,N,O,1998-04-05,1998-03-12,1998-05-03,NONE,bold deposits haggle furio
57345,1617,100,4,8.00,12148.88,0.07,0.02,N,O,1998-08-31,1998-08-23,1998-09-26,COLLECT COD,hang furiously over
57410,1139,48,2,47.00,48886.11,0.08,0.08,N,O,1998-01-28,1998-04-15,1998-02-02,TAKE BACK RETURN,r ideas affix bl
57411,795,60,2,21.00,35611.59,0.06,0.02,N,O,1998-07-09,1998-07-21,1998-07-19,NONE,requests sleep slyly against the pending
57443,1830,17,1,23.00,39832.09,0.03,0.03,N,O,1998-03-29,1998-01-17,1998-04-25,COLLECT COD,rets. fluffily even requests wake.
57472,1188,97,4,39.00,42478.02,0.07,0.07,N,O,1998-09-01,1998-10-04,1998-09-19,DELIVER IN PERSON,des was al
57634,302,87,2,33.00,39675.90,0.04,0.05,N,O,1998-03-11,1998-02-01,1998-03-30,NONE,long the blithely regular deposits. blithel
57636,1702,29,3,37.00,59336.90,0.06,0.01,N,O,1998-05-13,1998-06-21,1998-05-20,COLLECT COD,ray slyly across the slyly regular accoun
57730,773,74,1,23.00,38496.71,0.06,0.07,N,O,1998-05-27,1998-05-04,1998-05-31,NONE,"nusual, busy deposits cajole carefu"
57792,1086,87,5,50.00,49354.00,0.07,0.08,N,O,1998-06-10,1998-07-31,1998-06-19,TAKE BACK RETURN,usly packages. furiously ironic requests
57797,1515,96,5,28.00,39662.28,0.07,0.07,N,O,1998-04-02,1998-04-14,1998-04-29,DELIVER IN PERSON,ermanent instruc
57824,1420,21,2,35.00,46249.70,0.04,0.00,N,O,1998-01-04,1997-12-30,1998-01-08,DELIVER IN PERSON,heodolites; carefully
57828,318,47,4,45.00,54823.95,0.00,0.04,N,O,1998-08-31,1998-07-21,1998-09-12,COLLECT COD,iously regular depende
57828,1761,46,5,38.00,63184.88,0.10,0.04,N,O,1998-06-01,1998-08-11,1998-06-02,COLLECT COD,silent deposit
57954,1362,77,1,20.00,25267.20,0.06,0.00,N,O,1998-05-20,1998-07-26,1998-05-24,TAKE BACK RETURN,theodolites! platelets play.
57956,1801,31,2,23.00,39164.40,0.00,0.08,N,O,1998-06-28,1998-07-26,1998-07-02,DELIVER IN PERSON,"ing to the even, ironic accounts. fu"
57956,1667,9,3,36.00,56471.76,0.09,0.07,N,O,1998-08-29,1998-08-12,1998-09-21,COLLECT COD,the accounts haggle
57956,995,30,4,47.00,89111.53,0.02,0.00,N,O,1998-07-12,1998-07-24,1998-07-22,NONE,es are fluffily according to
58211,192,19,2,3.00,3276.57,0.06,0.07,N,O,1998-07-02,1998-08-18,1998-07-03,TAKE BACK RETURN,k dolphins sleep slyly acc
58211,288,89,3,23.00,27330.44,0.10,0.03,N,O,1998-08-09,1998-08-18,1998-08-10,DELIVER IN PERSON,requests about the slyly ironic pinto
58400,1015,21,2,16.00,14656.16,0.05,0.03,N,O,1998-02-15,1998-01-17,1998-02-18,DELIVER IN PERSON,ong the furiously
58405,1593,34,5,21.00,31386.39,0.07,0.03,N,O,1998-11-01,1998-09-05,1998-11-07,TAKE BACK RETURN,ven packages are blithel
58437,118,19,1,1.00,1018.11,0.09,0.07,N,O,1998-01-24,1998-01-05,1998-02-04,COLLECT COD,sits are furiously regular
58437,283,65,7,28.00,33131.84,0.07,0.04,N,O,1998-01-11,1997-12-29,1998-02-02,TAKE BACK RETURN,uickly ironic packages
58465,727,28,3,47.00,76502.84,0.06,0.08,N,O,1998-05-30,1998-05-07,1998-06-29,NONE,"nusual, brave asymptotes maintai"
58465,1045,81,6,24.00,22704.96,0.05,0.02,N,O,1998-04-02,1998-04-27,1998-04-29,COLLECT COD,blithely above the blithely unusua
58630,1565,46,3,11.00,16132.16,0.00,0.04,N,O,1998-03-15,1998-02-04,1998-03-17,TAKE BACK RETURN,ests boost blit
58816,147,26,5,31.00,32461.34,0.07,0.02,N,O,1998-02-01,1998-03-02,1998-02-24,COLLECT COD,"ent, regular asymptotes-"
58852,45,96,1,1.00,945.04,0.10,0.08,N,O,1998-07-18,1998-07-08,1998-08-02,NONE,ffy pinto beans are fluff
59107,182,35,1,7.00,7575.26,0.10,0.04,N,O,1998-03-14,1998-02-28,1998-03-24,DELIVER IN PERSON,to beans wake above the fluffily ev
59266,1804,34,2,14.00,23881.20,0.06,0.05,N,O,1998-07-08,1998-07-24,1998-07-22,DELIVER IN PERSON,riously even platelets a
59333,1832,76,2,20.00,34676.60,0.05,0.06,N,O,1998-03-23,1998-04-23,1998-04-16,DELIVER IN PERSON,nto beans. regular patt
59457,915,50,1,37.00,67188.67,0.05,0.00,N,O,1998-10-14,1998-10-18,1998-10-17,COLLECT COD,ts. pending requests
59461,1497,37,2,7.00,9789.43,0.08,0.01,N,O,1997-12-07,1997-11-29,1998-01-04,TAKE BACK RETURN,blithely against the i
59462,486,87,3,23.00,31889.04,0.04,0.01,N,O,1998-03-23,1998-05-25,1998-03-29,NONE,hely special accounts. quickl
59462,1258,96,4,35.00,40573.75,0.03,0.08,N,O,1998-07-02,1998-06-10,1998-07-17,TAKE BACK RETURN,uickly special courts across the
59527,1763,48,2,37.00,61596.12,0.02,0.00,N,O,1998-11-09,1998-09-25,1998-11-23,COLLECT COD,oxes solve slyly
59527,1127,64,4,36.00,37012.32,0.07,0.04,N,O,1998-08-27,1998-09-15,1998-09-21,COLLECT COD,. pinto beans among the
59527,1867,54,7,12.00,21226.32,0.06,0.02,N,O,1998-08-28,1998-09-16,1998-09-02,NONE,ly bold courts. regular depos
59620,329,58,3,25.00,30733.00,0.09,0.01,N,O,1998-05-27,1998-07-08,1998-06-17,COLLECT COD,ts play among th
59687,294,49,5,24.00,28662.96,0.03,0.07,N,O,1998-07-02,1998-07-07,1998-07-06,DELIVER IN PERSON,gle carefully fluffily regu
59751,1715,58,1,19.00,30717.49,0.02,0.08,N,O,1998-02-11,1998-03-15,1998-03-11,TAKE BACK RETURN,ly fluffy requests. quickly re
59751,520,11,3,5.00,7102.60,0.01,0.07,N,O,1998-03-25,1998-03-30,1998-04-04,COLLECT COD,courts-- dolphins unwind blithely special
59810,221,3,1,49.00,54939.78,0.02,0.02,N,O,1998-09-04,1998-08-24,1998-10-04,NONE,uthlessly around the fl
